Province/State,Country/Region,Date,Confirmed,Deaths,Recovered
,Hungary,3/9/2020,9,0,0
,Iceland,3/9/2020,58,0,0
,India,3/9/2020,43,0,3
,Indonesia,3/9/2020,19,0,0
,Iran,3/9/2020,7161,237,2394
,Iraq,3/9/2020,60,6,3
,Ireland,3/9/2020,21,0,0
,Israel,3/9/2020,61,0,2
,Italy,3/9/2020,9172,463,724
,Jamaica,3/9/2020,0,0,0
,Japan,3/9/2020,511,10,76
,Jordan,3/9/2020,1,0,0
,Kazakhstan,3/9/2020,0,0,0
,Kenya,3/9/2020,0,0,0
,South Korea,3/9/2020,7478,53,118
,Kuwait,3/9/2020,64,0,1
,Kyrgyzstan,3/9/2020,0,0,0
,Latvia,3/9/2020,6,0,0
,Lebanon,3/9/2020,32,0,1
,Liberia,3/9/2020,0,0,0
,Liechtenstein,3/9/2020,1,0,0
,Lithuania,3/9/2020,1,0,0
,Luxembourg,3/9/2020,3,0,0
,Madagascar,3/9/2020,0,0,0
,Malaysia,3/9/2020,117,0,24
,Maldives,3/9/2020,4,0,0
,Malta,3/9/2020,3,0,0
,Mauritania,3/9/2020,0,0,0
,Mauritius,3/9/2020,0,0,0
,Mexico,3/9/2020,7,0,1
,Moldova,3/9/2020,1,0,0
,Monaco,3/9/2020,1,0,0
,Mongolia,3/9/2020,0,0,0
,Montenegro,3/9/2020,0,0,0
,Morocco,3/9/2020,2,0,0
,Namibia,3/9/2020,0,0,0
,Nepal,3/9/2020,1,0,1
Aruba,Netherlands,3/9/2020,0,0,0
Curacao,Netherlands,3/9/2020,0,0,0
Sint Maarten,Netherlands,3/9/2020,0,0,0
,Netherlands,3/9/2020,321,3,0
,New Zealand,3/9/2020,5,0,0
,Nicaragua,3/9/2020,0,0,0
,Niger,3/9/2020,0,0,0
